conversation_id,turn_id,speaker_role,text,label,stage,text_clean
126,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
126,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
126,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
126,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
126,10,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
126,11,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
127,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
127,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
127,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
127,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
127,4,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
127,5,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
127,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
127,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
127,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
127,9,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
127,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
128,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
128,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
128,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
128,3,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
128,4,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
128,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
128,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
128,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
128,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
128,9,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
128,10,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
128,11,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
129,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
129,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
129,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
129,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
129,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
129,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
130,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
130,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
130,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
130,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
130,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
130,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
130,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
131,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
131,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
131,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
131,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
131,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
131,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
131,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
132,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
132,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
132,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
132,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
132,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
132,5,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
132,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
132,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
132,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
133,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
133,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
133,2,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
133,3,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
133,4,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
133,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
133,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
133,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
133,8,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
134,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
134,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
134,2,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
134,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
134,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
134,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
134,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
134,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
134,8,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
134,9,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
134,10,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
134,11,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
135,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
135,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
135,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
135,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
135,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
135,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
135,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
135,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
136,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
136,1,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
136,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
136,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
136,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
136,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
136,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
136,7,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
137,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
137,1,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
137,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
137,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
137,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
137,5,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
137,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
137,7,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
137,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
138,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
138,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
138,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
138,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
138,4,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
138,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
139,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
139,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
139,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
139,3,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
139,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
139,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
140,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
140,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
140,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
140,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
140,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
140,5,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
141,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
141,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
141,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
141,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
141,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
141,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
141,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
141,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
141,8,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
141,9,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
141,10,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
142,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
142,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
